,package_id,online_booking,mobile_site_booking,Car_Cancellation,from_date,from_month,weekend,hourOfDay,cancel_zone
3815,2.0,0,0,0,2,9,1,2,1
3832,2.0,0,0,0,2,10,1,2,1
3836,2.0,0,0,0,2,9,1,3,1
3842,2.0,0,0,0,2,9,1,3,1
3845,1.0,0,0,0,2,9,1,4,1
3848,2.0,1,0,0,2,10,1,2,1
3852,1.0,1,0,0,2,9,1,4,0
3864,2.0,0,0,0,2,10,1,1,1
3867,2.0,0,0,0,2,10,1,3,1
3873,2.0,0,0,0,2,10,1,1,1
3885,1.0,0,0,0,2,9,1,5,1
3895,1.0,1,0,0,2,11,0,2,1
3904,2.0,0,0,0,2,10,1,1,1
3911,2.0,1,0,0,2,10,1,2,0
3913,2.0,0,0,0,2,10,1,1,1
3915,1.0,1,0,0,2,10,1,2,1
3916,1.0,1,0,0,2,11,0,2,0
3924,2.0,1,0,0,2,10,1,2,0
3925,1.0,0,0,0,2,10,1,2,1
3937,2.0,0,0,0,2,11,0,1,1
3938,1.0,0,0,0,2,10,1,4,1
3949,1.0,0,0,0,2,10,1,3,1
3959,2.0,1,0,0,2,10,1,4,1
3971,1.0,0,0,0,2,10,1,4,0
3972,2.0,0,0,0,2,11,0,1,1
3974,1.0,1,0,0,2,10,1,4,0
3975,1.0,0,0,0,2,10,1,4,1
3986,2.0,0,0,0,2,12,0,1,1
3996,1.0,1,0,0,2,11,0,2,1
4009,1.0,0,0,0,2,11,0,2,0
4012,2.0,0,0,0,2,11,0,2,1
4023,1.0,0,0,0,2,11,0,2,1
4041,1.0,0,0,0,2,11,0,3,1
4061,2.0,1,0,0,2,12,0,2,1
4064,2.0,0,0,0,2,12,0,1,1
4067,2.0,1,0,0,2,12,0,2,0
4099,1.0,1,0,0,2,16,1,2,1
4125,1.0,0,0,0,2,12,0,4,1
4130,1.0,0,0,0,2,12,0,4,1
4150,1.0,1,0,0,2,13,0,1,0
4158,1.0,0,0,0,2,13,0,1,1
4162,1.0,0,0,0,2,13,0,2,1
4170,2.0,0,0,0,2,13,0,5,1
4172,1.0,0,0,0,2,13,0,2,0
4177,2.0,0,0,0,2,13,0,2,0
4181,1.0,0,0,0,2,13,0,2,1
4182,1.0,1,0,0,2,13,0,4,1
4218,2.0,0,0,0,2,13,0,4,1
4222,1.0,0,0,0,2,13,0,4,1
4227,2.0,0,0,0,2,13,0,4,0
4228,1.0,0,0,0,2,13,0,4,1
4235,1.0,0,0,0,2,14,0,1,1
4236,2.0,0,0,0,2,14,0,3,1
4238,1.0,0,0,0,2,13,0,5,0
4240,1.0,0,0,0,2,14,0,2,0
4249,2.0,0,0,0,2,14,0,6,1
4258,2.0,0,0,0,2,14,0,1,1
4260,2.0,1,0,0,2,14,0,4,1
4280,1.0,0,0,0,2,14,0,3,0
4284,1.0,1,0,0,2,14,0,3,0
4287,2.0,0,0,0,2,14,0,2,1
4290,1.0,0,0,0,2,14,0,4,0
4293,2.0,0,0,0,2,16,1,2,0
4296,1.0,0,0,0,2,14,0,4,1
4298,1.0,0,0,0,2,14,0,3,1
4303,2.0,0,0,0,2,14,0,3,0
4308,1.0,0,0,0,2,14,0,4,1
4315,1.0,0,0,0,2,14,0,4,1
4316,1.0,0,0,1,2,14,0,3,1
4324,2.0,0,0,0,2,14,0,5,0
4325,1.0,0,0,0,2,14,0,4,0
4326,1.0,1,0,1,2,14,0,4,1
4329,1.0,0,0,0,2,15,0,1,1
4339,1.0,0,0,0,2,14,0,4,0
4342,1.0,0,0,0,2,15,0,2,1
4344,1.0,0,0,0,2,15,0,1,1
4345,2.0,1,0,0,2,15,0,1,0
4349,1.0,1,0,0,2,15,0,1,1
4350,1.0,1,0,0,2,15,0,3,1
4351,1.0,1,0,0,2,15,0,3,1
4366,2.0,0,0,0,2,15,0,2,1
4373,1.0,0,0,0,2,15,0,2,1
4375,1.0,0,0,0,2,15,0,1,0
4390,1.0,0,0,0,2,15,0,2,0
4395,2.0,1,0,0,2,15,0,2,1
4400,1.0,1,0,0,2,15,0,3,0
4419,2.0,1,0,0,2,15,0,3,1
4422,2.0,0,0,0,2,15,0,3,0
4429,1.0,0,0,0,2,15,0,3,0
4440,1.0,0,0,0,2,15,0,3,0
4446,1.0,0,0,0,2,15,0,4,1
4456,1.0,0,0,0,2,15,0,4,1
4457,1.0,0,0,0,2,16,1,2,1
4458,1.0,0,0,0,2,15,0,4,1
4459,1.0,0,0,0,2,16,1,6,1
4462,2.0,0,0,0,2,16,1,1,1
4463,2.0,0,0,0,2,16,1,1,1
4466,1.0,0,0,0,2,19,0,4,0
4478,1.0,0,0,0,2,15,0,4,0
4480,1.0,0,0,0,2,16,1,2,1
4506,1.0,0,0,0,2,16,1,1,1
4514,1.0,1,0,0,2,16,1,2,1
4516,2.0,1,0,0,2,16,1,2,1
4519,2.0,0,0,0,2,16,1,2,1
4525,1.0,0,0,0,2,16,1,2,1
4529,1.0,0,0,0,2,16,1,3,0
4530,2.0,0,0,0,2,16,1,2,0
4532,1.0,0,0,0,2,16,1,4,0
4536,2.0,1,0,0,2,19,0,2,0
4537,1.0,0,0,0,2,16,1,3,0
4539,1.0,0,0,0,2,16,1,4,1
4545,1.0,1,0,0,2,16,1,3,1
4548,1.0,1,0,0,2,16,1,4,1
4551,1.0,0,0,0,2,16,1,3,1
4552,2.0,0,0,0,2,17,1,1,1
4555,1.0,0,0,0,2,16,1,4,1
4562,1.0,0,0,0,2,16,1,4,1
4565,1.0,0,0,0,2,16,1,4,1
4574,1.0,0,0,0,2,16,1,4,1
4578,2.0,1,0,0,2,17,1,2,0
4581,2.0,0,0,0,2,17,1,2,1
4606,2.0,0,0,0,2,17,1,2,0
4608,2.0,0,0,0,2,17,1,2,1
4611,1.0,0,0,0,2,17,1,2,0
4612,2.0,1,0,0,2,17,1,2,1
4615,1.0,0,0,0,2,17,1,2,0
4621,2.0,0,0,0,2,17,1,2,1
4623,2.0,0,0,0,2,17,1,2,1
4633,1.0,1,0,0,2,17,1,3,1
4637,1.0,1,0,0,2,17,1,4,0
4638,2.0,0,0,0,2,17,1,3,1
4651,1.0,0,0,0,2,17,1,3,1
4652,1.0,0,0,0,2,17,1,3,1
4653,1.0,0,0,0,2,17,1,3,1
4655,1.0,0,0,0,2,17,1,3,0
4662,1.0,1,0,0,2,17,1,4,1
4668,1.0,0,0,0,2,17,1,4,1
4675,1.0,1,0,0,2,19,0,3,0
4676,2.0,0,0,0,2,17,1,4,1
4694,2.0,0,0,0,2,18,0,1,1
4697,2.0,0,0,0,2,18,0,2,1
4704,1.0,0,0,0,2,18,0,1,1
4718,2.0,0,0,0,2,18,0,2,1
4723,2.0,0,0,0,2,18,0,2,1
4725,2.0,1,0,0,2,18,0,2,1
4746,1.0,0,0,0,2,18,0,3,0
4762,1.0,0,0,0,2,18,0,4,0
4763,1.0,0,0,0,2,19,0,1,0
4771,1.0,1,0,0,2,18,0,4,1
4772,2.0,0,0,0,2,21,0,2,0
4781,1.0,0,0,0,2,18,0,5,0
4802,2.0,1,0,0,2,19,0,2,1
4808,1.0,0,0,0,2,19,0,3,1
4820,1.0,1,0,0,2,19,0,2,0
4821,2.0,0,0,0,2,19,0,2,0
4843,2.0,1,0,0,2,20,0,1,1
4845,2.0,0,0,0,2,19,0,3,1
4847,1.0,0,0,0,2,20,0,1,0
4855,1.0,0,0,0,2,20,0,2,0
4864,1.0,0,0,0,2,19,0,3,0
4883,1.0,0,0,0,2,19,0,4,1
4884,1.0,0,0,0,2,21,0,2,0
4891,2.0,1,0,0,2,20,0,1,1
4918,2.0,1,0,0,2,20,0,2,1
4927,2.0,1,0,0,2,20,0,2,0
4936,2.0,1,0,1,2,20,0,1,1
4974,1.0,0,0,0,2,20,0,4,1
4977,2.0,0,0,0,2,20,0,3,1
4979,1.0,0,0,0,2,20,0,3,1
4982,2.0,0,0,0,2,20,0,3,1
4986,1.0,0,0,0,2,20,0,3,1
4991,1.0,1,0,0,2,20,0,4,1
5002,1.0,0,0,0,2,21,0,2,0
5005,1.0,0,0,0,2,20,0,4,1
5010,1.0,0,0,0,2,21,0,1,1
5016,2.0,1,0,0,2,21,0,2,1
5021,1.0,0,0,0,2,21,0,2,1
5023,2.0,0,0,0,2,21,0,1,1
5031,2.0,0,0,0,2,21,0,2,0
5034,1.0,1,0,0,2,21,0,4,1
5039,1.0,0,0,0,2,21,0,2,1
5042,1.0,0,0,0,2,21,0,4,0
5044,1.0,0,0,0,2,21,0,3,1
5049,2.0,0,0,0,2,21,0,2,1
5052,1.0,1,0,0,2,21,0,3,1
5065,1.0,0,0,0,2,22,0,1,0
5068,2.0,0,0,0,2,21,0,3,0
5078,1.0,0,0,0,2,21,0,3,0
5083,2.0,0,0,0,2,22,0,3,0
5088,1.0,0,0,0,2,21,0,4,1
5091,1.0,0,0,0,2,22,0,1,0
5101,1.0,0,0,0,2,22,0,1,0
5110,2.0,0,0,0,2,22,0,1,0
5111,1.0,1,0,0,2,22,0,3,1
5127,2.0,0,0,0,2,22,0,6,0
5134,1.0,0,0,0,2,22,0,2,1
5138,1.0,0,0,0,2,22,0,4,1
5145,2.0,0,0,0,2,22,0,2,0
5149,1.0,1,0,0,2,25,0,3,1
5150,1.0,0,0,0,2,22,0,3,1
5177,1.0,0,0,0,2,22,0,3,0
5197,1.0,1,0,0,2,23,1,1,0
5209,2.0,0,0,0,2,23,1,2,1
5211,1.0,0,0,0,2,23,1,2,1
5213,1.0,1,0,0,2,23,1,1,1
5217,2.0,0,0,0,2,23,1,2,0
5232,1.0,0,0,0,2,23,1,1,0
5237,1.0,0,0,0,2,23,1,2,1
5240,2.0,0,0,0,2,23,1,2,1
5247,1.0,0,0,0,2,23,1,2,1
5252,2.0,0,0,0,2,23,1,2,0
5253,1.0,0,0,0,2,23,1,3,1
5259,2.0,0,0,0,2,23,1,3,1
5260,2.0,0,0,0,2,24,1,1,1
5269,1.0,1,0,0,2,23,1,4,1
5270,1.0,0,0,0,2,23,1,3,0
5271,1.0,0,0,0,2,23,1,3,1
5272,1.0,0,0,0,2,23,1,3,1
5274,1.0,0,0,0,2,23,1,3,1
5275,2.0,0,0,0,2,24,1,6,1
5276,2.0,0,0,0,2,24,1,2,1
5280,1.0,1,0,0,2,24,1,2,1
5282,1.0,0,0,0,2,23,1,3,0
5292,1.0,0,0,0,2,23,1,4,1
5294,1.0,0,0,0,2,23,1,4,0
5296,2.0,0,0,0,2,25,0,3,0
5299,1.0,0,0,0,2,23,1,4,1
5302,1.0,0,0,0,2,23,1,4,1
5303,1.0,0,0,0,2,23,1,4,1
5305,2.0,0,0,0,2,24,1,1,1
5311,2.0,0,0,0,2,24,1,2,1
5329,2.0,1,0,0,2,24,1,3,0
5333,2.0,0,0,0,2,25,0,1,1
5337,2.0,1,0,0,2,24,1,1,1
5346,1.0,0,0,0,2,24,1,2,1
5347,2.0,1,0,0,2,24,1,2,1
5349,1.0,1,0,0,2,24,1,4,0
5353,1.0,1,0,0,2,24,1,3,1
5355,1.0,0,0,0,2,24,1,2,0
5358,2.0,1,0,0,2,24,1,3,1
5359,1.0,0,0,0,2,24,1,2,0
5361,2.0,0,0,0,2,24,1,2,1
5362,1.0,0,0,0,2,24,1,2,1
5369,1.0,0,0,0,2,24,1,2,1
5371,1.0,0,0,0,2,24,1,3,0
5373,1.0,1,0,0,2,24,1,3,1
5374,2.0,0,0,0,2,24,1,3,1
5376,2.0,1,0,0,2,24,1,4,0
5381,1.0,0,0,0,2,24,1,3,1
5382,1.0,0,0,0,2,24,1,3,1
5387,2.0,0,0,0,3,2,1,6,1
5392,1.0,0,0,0,2,24,1,4,0
5393,1.0,0,0,0,2,24,1,3,1
5394,1.0,1,0,0,2,24,1,4,1
5395,2.0,0,0,0,2,24,1,3,1
5405,1.0,0,0,0,2,24,1,4,1
5406,2.0,0,0,0,2,24,1,4,1
5419,1.0,0,0,0,2,25,0,1,1
5444,2.0,1,0,0,2,25,0,2,1
5449,2.0,0,0,0,2,25,0,2,0
5450,2.0,1,0,0,2,25,0,2,0
5451,2.0,0,0,0,2,25,0,3,1
5454,1.0,1,0,0,2,25,0,4,1
5464,2.0,0,0,0,2,25,0,3,1
5465,1.0,0,0,0,2,25,0,4,0
5474,1.0,0,0,0,2,25,0,3,1
5498,2.0,0,0,0,2,26,0,1,0
5505,1.0,1,0,0,2,25,0,5,1
5507,2.0,0,0,0,2,26,0,6,0
5513,2.0,0,0,0,2,26,0,2,0
5526,1.0,0,0,0,2,26,0,3,1
5533,2.0,1,0,0,2,26,0,2,0
5535,2.0,1,0,0,2,28,0,2,0
5539,2.0,0,0,0,2,26,0,2,0
5540,1.0,0,0,0,2,26,0,2,0
5542,2.0,1,0,0,2,26,0,2,1
5543,2.0,0,0,0,2,26,0,3,0
5555,2.0,0,0,0,2,26,0,3,0
5562,1.0,0,0,0,2,26,0,3,1
5569,1.0,0,0,0,2,26,0,3,0
5572,1.0,0,0,0,2,26,0,4,0
5579,1.0,0,0,0,2,26,0,4,0
5583,1.0,0,0,0,2,26,0,4,0
5585,2.0,0,0,0,2,27,0,2,0
5586,1.0,0,0,0,2,26,0,4,1
5588,1.0,0,0,0,2,26,0,4,1
5589,1.0,0,0,0,2,26,0,4,1
5590,1.0,0,0,0,2,26,0,4,1
5591,1.0,0,0,0,2,26,0,4,1
5600,1.0,1,0,0,2,27,0,1,1
5608,1.0,0,0,0,2,27,0,3,1
5612,2.0,1,0,0,2,27,0,2,1
5617,1.0,0,0,0,2,27,0,1,0
5626,2.0,0,0,0,2,27,0,1,0
5628,2.0,0,0,0,2,27,0,1,0
5635,1.0,0,1,0,2,27,0,2,1
5642,2.0,0,0,0,2,27,0,2,1
5646,2.0,0,0,0,2,27,0,2,0
5653,2.0,0,0,0,3,1,0,2,0
5654,2.0,0,0,0,3,2,1,2,0
5672,2.0,0,0,0,3,3,1,1,1
5673,2.0,0,0,0,2,28,0,4,1
5680,2.0,1,0,0,2,28,0,2,0
5693,1.0,0,0,0,2,28,0,1,1
5704,1.0,1,0,0,2,28,0,1,1
5708,2.0,0,0,0,2,28,0,1,1
5712,2.0,1,0,0,2,28,0,1,1
5717,2.0,1,0,0,2,28,0,1,0
5727,1.0,0,0,0,2,28,0,1,0
5731,1.0,1,0,0,2,28,0,2,1
5732,2.0,0,0,0,2,28,0,2,0
5733,2.0,0,0,0,3,1,0,2,0
5736,1.0,0,0,0,2,28,0,2,1
5737,1.0,1,0,0,2,28,0,2,0
5741,1.0,0,0,0,2,28,0,3,0
5742,2.0,1,0,0,2,28,0,2,1
5748,2.0,0,0,0,2,28,0,3,1
5753,2.0,1,0,0,2,28,0,3,0
5755,1.0,0,0,0,2,28,0,3,1
5771,1.0,0,0,0,2,28,0,4,1
5772,2.0,0,0,0,3,2,1,2,0
5773,2.0,0,0,0,3,3,1,2,0
5775,2.0,0,0,0,3,5,0,2,0
5796,1.0,0,0,0,3,1,0,3,1
5806,1.0,1,0,0,3,3,1,2,0
5808,2.0,0,0,0,3,1,0,6,0
5813,2.0,0,1,0,3,1,0,2,0
5816,1.0,0,0,0,3,1,0,2,1
5818,2.0,0,0,0,3,2,1,6,0
5824,1.0,1,0,0,3,1,0,5,1
5831,1.0,0,0,0,3,1,0,3,1
5833,2.0,1,0,0,3,2,1,1,1
5840,2.0,1,0,0,3,1,0,3,1
5844,1.0,0,0,0,3,1,0,3,0
5846,1.0,0,0,0,3,1,0,3,0
5851,1.0,1,0,0,3,1,0,4,1
5852,1.0,0,0,0,3,1,0,3,0
5853,2.0,1,0,0,3,2,1,2,0
5867,1.0,0,0,0,3,1,0,4,1
5868,1.0,0,0,0,3,1,0,3,0
5882,1.0,0,0,0,3,2,1,2,1
5884,2.0,0,0,0,3,3,1,2,1
5885,1.0,0,0,0,3,1,0,4,0
5902,1.0,0,0,0,3,2,1,3,1
5909,2.0,0,0,0,3,2,1,2,0
5911,1.0,1,0,0,3,2,1,4,0
5912,2.0,1,0,0,3,2,1,2,1
5913,1.0,0,0,0,3,1,0,5,1
5920,1.0,0,0,0,3,2,1,4,0
5922,2.0,0,0,0,3,2,1,2,1
5925,1.0,1,0,0,3,2,1,2,0
5926,1.0,0,0,0,3,2,1,2,0
5929,1.0,0,0,0,3,2,1,3,1
5930,1.0,0,0,0,3,2,1,4,0
5931,1.0,0,0,0,3,2,1,2,0
5933,1.0,1,0,0,3,2,1,2,1
5934,2.0,0,0,0,3,2,1,3,0
5948,1.0,0,1,0,3,2,1,3,1
5950,1.0,0,0,0,3,2,1,5,0
5974,2.0,0,0,0,3,4,0,2,0
5981,1.0,1,0,0,3,2,1,5,0
5985,2.0,0,0,0,3,3,1,6,0
5986,1.0,0,0,0,3,2,1,5,1
5992,1.0,1,0,0,3,3,1,2,1
5996,1.0,0,0,0,3,3,1,6,1
5999,1.0,0,0,0,3,3,1,2,1
6000,1.0,0,0,0,3,3,1,1,0
6005,2.0,1,0,0,3,3,1,2,1
6007,1.0,0,0,0,3,3,1,2,0
6011,1.0,1,0,0,3,3,1,2,1
6013,2.0,0,0,0,3,3,1,3,0
6014,1.0,0,0,0,3,3,1,3,1
6017,1.0,0,0,0,3,3,1,2,1
6021,1.0,0,0,0,3,3,1,2,1
6023,2.0,0,0,0,3,3,1,2,1
6031,1.0,0,0,0,3,4,0,4,1
6035,1.0,0,0,0,3,3,1,4,1
6037,1.0,0,0,0,3,3,1,3,1
6043,2.0,0,0,0,3,3,1,3,0
6045,1.0,0,0,0,3,3,1,4,0
6053,2.0,0,0,0,3,3,1,3,1
6057,1.0,0,0,0,3,3,1,3,1
6062,1.0,0,0,0,3,3,1,4,1
6066,1.0,1,0,0,3,3,1,4,0
6079,1.0,0,0,0,3,3,1,4,0
6093,2.0,1,0,0,3,4,0,2,1
6103,2.0,0,0,0,3,4,0,2,0
6106,1.0,0,0,0,3,4,0,6,1
6109,1.0,0,0,0,3,4,0,2,1
6110,1.0,0,0,0,3,4,0,2,0
6112,2.0,0,0,0,3,4,0,1,1
6117,2.0,0,0,0,3,4,0,2,0
6119,1.0,0,0,0,3,4,0,3,1
6121,1.0,1,0,0,3,4,0,2,0
6125,2.0,1,0,0,3,4,0,2,1
6129,1.0,0,0,0,3,4,0,2,1
6131,1.0,0,0,0,3,4,0,2,1
6132,1.0,0,0,0,3,4,0,2,0
6136,1.0,0,0,0,3,4,0,3,1
6145,1.0,1,0,0,3,5,0,3,0
6154,1.0,0,0,0,3,4,0,4,0
6155,2.0,1,0,0,3,10,1,2,0
6166,2.0,0,0,0,3,5,0,1,1
6169,2.0,1,0,0,3,5,0,2,1
6186,2.0,1,0,0,3,5,0,1,1
6194,2.0,1,0,0,3,5,0,2,1
6200,2.0,0,0,0,3,5,0,4,0
6215,1.0,0,0,0,3,5,0,3,1
6218,1.0,0,0,0,3,5,0,4,1
6228,2.0,0,0,0,3,6,0,1,0
6243,1.0,0,0,0,3,6,0,2,1
6244,2.0,1,0,0,3,6,0,1,1
6247,2.0,0,0,0,3,6,0,1,1
6252,1.0,1,0,0,3,6,0,1,1
6258,1.0,0,0,0,3,6,0,2,1
6276,2.0,1,0,0,3,9,1,2,0
6277,2.0,0,0,0,3,6,0,3,1
6281,2.0,1,0,0,3,8,0,2,0
6295,1.0,1,0,0,3,7,0,3,1
6304,1.0,1,0,0,3,6,0,4,1
6313,2.0,0,0,0,3,7,0,2,1
6317,2.0,0,1,0,3,7,0,1,1
6341,2.0,1,0,0,3,7,0,2,0
6343,1.0,0,0,0,3,7,0,2,0
6347,2.0,0,0,0,3,7,0,2,1
6348,2.0,1,0,0,3,7,0,3,1
6349,1.0,0,0,0,3,7,0,3,1
6356,2.0,1,0,0,3,8,0,2,0
6374,2.0,0,0,0,3,15,0,3,0
6378,1.0,0,0,0,3,7,0,4,1
6379,1.0,0,0,0,3,7,0,5,1
6386,1.0,0,0,0,3,8,0,2,1
6393,2.0,0,0,0,3,7,0,4,1
6401,1.0,0,0,0,3,7,0,5,1
6414,2.0,0,0,0,3,8,0,2,0
6416,2.0,0,0,0,3,8,0,1,0
6420,2.0,0,0,0,3,8,0,2,1
6421,2.0,0,0,0,3,8,0,1,0
6422,2.0,0,0,0,3,9,1,2,0
6425,1.0,0,0,0,3,9,1,1,1
6426,2.0,0,0,0,3,8,0,2,0
6428,2.0,1,0,0,3,10,1,2,0
6432,2.0,0,0,0,3,8,0,2,1
6447,2.0,0,0,0,3,8,0,2,0
6457,1.0,0,0,0,3,8,0,4,1
6476,1.0,0,0,0,3,8,0,4,1
6479,1.0,1,0,0,3,8,0,4,1
6483,1.0,1,0,0,3,9,1,2,0
6501,1.0,0,0,0,3,9,1,2,1
6502,2.0,0,0,0,3,9,1,2,1
6506,2.0,0,0,0,3,9,1,2,0
6507,2.0,0,0,0,3,9,1,2,0
6513,1.0,0,0,0,3,9,1,2,1
6527,2.0,0,0,0,3,9,1,2,1
6528,1.0,1,0,0,3,9,1,3,0
6530,2.0,0,0,0,3,9,1,2,1
6536,1.0,0,0,0,3,9,1,2,0
6539,1.0,0,0,0,3,9,1,2,1
6549,2.0,0,0,0,3,9,1,2,1
6555,1.0,0,0,0,3,9,1,4,1
6559,1.0,0,0,0,3,9,1,4,1
6562,1.0,0,0,0,3,9,1,3,1
6563,2.0,0,0,0,3,9,1,5,1
6568,2.0,0,0,0,3,9,1,3,0
6569,2.0,0,0,0,3,9,1,3,0
6571,1.0,0,0,0,3,9,1,4,0
6572,1.0,0,0,0,3,9,1,4,0
6573,1.0,0,0,0,3,9,1,4,1
6574,1.0,0,0,0,3,9,1,4,1
6575,1.0,0,0,0,3,9,1,4,1
6577,1.0,0,0,0,3,9,1,4,0
6580,1.0,0,0,0,3,9,1,4,1
6582,1.0,0,0,0,3,9,1,4,0
6591,1.0,0,0,1,3,9,1,4,1
6595,1.0,1,0,0,3,9,1,4,1
6607,1.0,0,0,0,3,9,1,4,1
6619,2.0,0,0,0,3,10,1,2,1
6627,1.0,0,0,0,3,10,1,2,1
6635,2.0,1,0,0,3,10,1,1,1
6640,2.0,1,0,0,3,10,1,1,0
6644,1.0,1,0,0,3,10,1,2,1
6656,1.0,0,0,0,3,10,1,2,1
6657,1.0,1,0,0,3,10,1,2,1
6658,2.0,0,0,0,3,10,1,2,1
6661,1.0,1,0,0,3,10,1,3,1
6663,2.0,0,0,0,3,10,1,3,1
6664,2.0,0,0,0,3,10,1,2,1
6669,1.0,0,0,0,3,10,1,4,0
6676,1.0,0,0,0,3,10,1,3,1
6678,1.0,0,0,0,3,10,1,4,1
6679,1.0,0,0,0,3,11,0,1,1
6683,1.0,0,0,0,3,10,1,4,1
6684,1.0,0,0,0,3,10,1,4,1
6685,1.0,0,0,1,3,10,1,4,1
6687,1.0,0,0,0,3,10,1,4,1
6698,1.0,0,0,0,3,10,1,4,1
6705,1.0,1,0,0,3,11,0,3,1
6711,2.0,0,0,0,3,11,0,2,0
6723,2.0,1,0,0,3,11,0,2,1
6730,1.0,0,0,0,3,11,0,2,1
6731,2.0,0,0,0,3,11,0,2,1
6734,1.0,0,0,0,3,11,0,2,1
6737,1.0,0,0,0,3,11,0,2,1
6739,1.0,1,0,0,3,11,0,2,0
6740,1.0,0,0,0,3,11,0,2,0
6741,1.0,0,0,0,3,11,0,2,0
6743,1.0,0,0,0,3,11,0,2,1
6745,1.0,0,0,0,3,11,0,2,1
6768,1.0,0,0,0,3,11,0,3,0
6772,2.0,1,0,0,3,23,1,2,0
6773,1.0,0,0,0,3,11,0,4,1
6782,2.0,0,0,0,3,14,0,2,0
6785,1.0,0,0,0,3,11,0,5,1
6792,2.0,1,0,0,3,12,0,3,1
6793,2.0,0,0,0,3,12,0,1,0
6796,2.0,1,0,0,3,12,0,2,1
6800,1.0,0,0,0,3,13,0,2,0
6816,1.0,0,0,0,3,12,0,2,1
6821,2.0,1,0,0,3,12,0,2,0
6838,1.0,0,0,0,3,12,0,2,1
6842,1.0,0,0,0,3,12,0,2,0
6854,1.0,0,0,0,3,12,0,3,1
6863,1.0,0,0,0,3,12,0,4,1
6874,1.0,0,0,0,3,12,0,4,1
6876,2.0,0,0,0,3,13,0,1,1
6879,1.0,0,0,0,3,12,0,4,0
6884,2.0,0,0,0,3,12,0,5,1
6889,2.0,1,0,0,3,13,0,3,0
6892,2.0,0,0,0,3,13,0,5,1
6900,2.0,0,0,0,3,13,0,2,1
6903,1.0,0,0,0,3,13,0,2,0
6921,1.0,0,0,0,3,13,0,3,1
6929,1.0,0,0,0,3,14,0,6,0
6930,1.0,0,0,0,3,13,0,4,1
6934,1.0,1,0,0,3,13,0,3,1
6940,2.0,1,0,0,3,14,0,1,0
6961,1.0,0,0,0,3,14,0,1,1
6968,1.0,0,0,0,3,14,0,2,0
6989,2.0,0,0,0,3,14,0,2,0
7006,2.0,0,0,0,3,14,0,2,1
7025,1.0,1,0,0,3,14,0,4,1
7029,1.0,0,0,0,3,15,0,2,0
7040,1.0,0,0,0,3,14,0,4,1
7051,1.0,0,0,0,3,15,0,1,0
7058,1.0,0,0,0,3,15,0,1,0
7059,1.0,0,0,0,3,15,0,1,1
7060,2.0,0,0,0,3,15,0,2,1
7066,1.0,0,0,0,3,15,0,2,0
7074,1.0,0,0,0,3,15,0,3,0
7075,1.0,0,0,0,3,15,0,3,1
7076,2.0,1,0,0,3,15,0,2,1
7077,2.0,0,0,0,3,15,0,3,2
7080,1.0,0,0,0,3,16,1,2,1
7082,2.0,1,0,0,3,15,0,3,1
7090,2.0,0,0,0,3,16,1,1,1
7091,1.0,1,0,0,3,16,1,2,0
7095,2.0,0,0,0,3,16,1,2,1
7100,2.0,0,0,0,3,16,1,1,1
7118,1.0,0,0,0,3,16,1,3,1
7119,1.0,0,0,0,3,16,1,1,0
7131,2.0,0,0,0,3,16,1,1,0
7133,1.0,0,0,0,3,16,1,2,1
7135,2.0,0,0,0,3,16,1,2,0
7136,2.0,1,0,0,3,16,1,2,0
7138,1.0,0,0,0,3,16,1,2,1
7139,2.0,1,0,0,3,16,1,3,1
7140,2.0,1,0,0,3,16,1,2,1
7141,1.0,0,0,0,3,16,1,3,1
7143,2.0,0,0,0,3,16,1,2,0
7146,2.0,0,0,0,3,16,1,3,0
7150,2.0,0,0,0,3,16,1,3,1
7152,2.0,0,0,0,3,16,1,3,1
7159,1.0,0,0,0,3,16,1,3,1
7163,1.0,0,0,0,3,17,1,2,1
7165,2.0,0,0,0,3,17,1,1,1
7166,1.0,0,0,0,3,17,1,6,1
7170,1.0,0,0,0,3,16,1,4,0
7176,2.0,0,0,0,3,16,1,4,1
7179,1.0,0,0,0,3,18,0,1,0
7180,2.0,0,0,0,3,17,1,1,1
7186,2.0,0,0,0,3,17,1,2,1
7187,2.0,1,0,0,3,17,1,1,1
7191,2.0,1,0,0,3,17,1,2,1
7192,1.0,1,0,0,3,16,1,5,1
7205,1.0,0,0,0,3,17,1,6,1
7209,1.0,0,0,0,3,17,1,1,0
7215,2.0,0,0,0,3,17,1,1,0
7221,2.0,0,0,0,3,17,1,2,1
7223,2.0,0,0,0,3,17,1,2,0
7228,1.0,0,0,0,3,17,1,2,0
7229,2.0,1,0,0,3,17,1,2,1
7230,2.0,1,0,0,3,17,1,3,1
7234,1.0,0,0,0,3,17,1,2,1
7236,1.0,0,0,0,3,17,1,3,1
7239,2.0,0,0,0,3,17,1,3,1
7244,2.0,0,0,0,3,17,1,3,0
7255,1.0,0,0,0,3,17,1,4,0
7269,2.0,0,0,0,3,18,0,6,1
7304,2.0,0,0,0,3,18,0,3,1
7307,1.0,0,0,0,3,18,0,3,1
7309,2.0,0,0,0,3,18,0,2,0
7312,1.0,0,0,0,3,18,0,4,1
7318,1.0,0,0,0,3,18,0,3,1
7345,1.0,0,0,0,3,19,0,2,0
7355,2.0,0,0,0,3,19,0,2,1
7357,2.0,0,0,0,3,19,0,2,0
